lat,lon,popDensity
1.4683335290163488,103.80416626686701,66.731995
1.4683335290163488,103.80499960019681,71.20756
1.4683335290163488,103.8058329335266,79.0623
1.4683335290163488,103.80666626685638,75.24112
1.4683335290163488,103.80749960018618,84.20378
1.4683335290163488,103.80833293351596,92.04249
1.4683335290163488,103.80916626684575,83.597496
1.4683335290163488,103.80999960017553,86.40334
1.4683335290163488,103.81083293350532,87.15162
1.4683335290163488,103.8116662668351,87.12282
1.4683335290163488,103.8124996001649,91.62418
1.4683335290163488,103.81333293349468,97.27046
1.4683335290163488,103.81416626682447,89.28253
1.4683335290163488,103.81499960015425,111.327065
1.4683335290163488,103.81583293348405,109.33289
1.4683335290163488,103.81666626681383,106.22765
1.4683335290163488,103.81749960014362,100.12207
1.4683335290163488,103.8183329334734,94.25912
1.4683335290163488,103.8191662668032,85.4437
1.4683335290163488,103.81999960013297,75.41084
1.4683335290163488,103.82083293346277,62.70043
1.4683335290163488,103.82166626679255,42.19695
1.4683335290163488,103.82249960012234,22.753672
1.4683335290163488,103.82583293344149,43.807632
1.4683335290163488,103.82666626677127,54.916092
1.4683335290163488,103.82749960010106,54.24467
1.4683335290163488,103.82833293343086,52.057667
1.4683335290163488,103.82916626676064,43.262997
1.4683335290163488,103.82999960009043,39.385147
1.4683335290163488,103.83083293342021,26.878042
1.4675001956866485,103.79999960021809,57.43557
1.4675001956866485,103.80083293354787,57.60077
1.4675001956866485,103.80166626687766,77.329926
1.4675001956866485,103.80249960020744,86.016556
1.4675001956866485,103.80333293353723,87.74509
1.4675001956866485,103.80416626686701,78.314766
1.4675001956866485,103.80499960019681,104.48723
1.4675001956866485,103.8058329335266,93.60739
1.4675001956866485,103.80666626685638,79.89531
1.4675001956866485,103.80749960018618,98.59314
1.4675001956866485,103.80833293351596,80.645355
1.4675001956866485,103.80916626684575,100.81018
1.4675001956866485,103.80999960017553,113.674576
1.4675001956866485,103.81083293350532,115.10082
1.4675001956866485,103.8116662668351,103.54975
1.4675001956866485,103.8124996001649,115.200645
1.4675001956866485,103.81333293349468,104.084465
1.4675001956866485,103.81416626682447,117.9793
1.4675001956866485,103.81499960015425,129.35077
1.4675001956866485,103.81583293348405,112.54927
1.4675001956866485,103.81666626681383,107.181725
1.4675001956866485,103.81749960014362,122.303
1.4675001956866485,103.8183329334734,84.92698
1.4675001956866485,103.8191662668032,85.76434
1.4675001956866485,103.81999960013297,64.75823
1.4675001956866485,103.82083293346277,39.431835
1.4675001956866485,103.82166626679255,30.863028
1.4675001956866485,103.82249960012234,23.217192
1.4675001956866485,103.82583293344149,44.57568
1.4675001956866485,103.82666626677127,59.411922
1.4675001956866485,103.82749960010106,43.326393
1.4675001956866485,103.82833293343086,46.15985
1.4675001956866485,103.82916626676064,56.241924
1.4675001956866485,103.82999960009043,50.87222
1.4675001956866485,103.83083293342021,38.50975
1.4675001956866485,103.83166626675,30.033365
1.4666668623569483,103.79583293356914,53.872196
1.4666668623569483,103.79666626689894,53.871037
1.4666668623569483,103.79749960022872,33.55056
1.4666668623569483,103.79833293355851,57.43438
1.4666668623569483,103.79916626688829,63.596222
1.4666668623569483,103.79999960021809,63.416862
1.4666668623569483,103.80083293354787,75.55492
1.4666668623569483,103.80166626687766,76.92682
1.4666668623569483,103.80249960020744,86.138756
1.4666668623569483,103.80333293353723,88.21381
1.4666668623569483,103.80416626686701,96.30996
1.4666668623569483,103.80499960019681,105.94713
1.4666668623569483,103.8058329335266,85.901924
1.4666668623569483,103.80666626685638,90.67215
1.4666668623569483,103.80749960018618,92.416084
1.4666668623569483,103.80833293351596,120.62489
1.4666668623569483,103.80916626684575,122.94024
1.4666668623569483,103.80999960017553,118.26929
1.4666668623569483,103.81083293350532,128.50932
1.4666668623569483,103.8116662668351,150.74875
1.4666668623569483,103.8124996001649,152.70697
1.4666668623569483,103.81333293349468,149.86221
1.4666668623569483,103.81416626682447,121.30936
1.4666668623569483,103.81499960015425,173.32834
1.4666668623569483,103.81583293348405,160.78613
1.4666668623569483,103.81666626681383,141.74304
1.4666668623569483,103.81749960014362,108.0351
1.4666668623569483,103.8183329334734,93.49816
1.4666668623569483,103.8191662668032,82.581924
1.4666668623569483,103.81999960013297,65.5099
1.4666668623569483,103.82083293346277,66.76385
1.4666668623569483,103.82166626679255,43.018097
1.4666668623569483,103.82249960012234,35.66268
1.4666668623569483,103.82333293345212,37.37855
1.4666668623569483,103.8249996001117,50.03685
1.4666668623569483,103.82583293344149,32.987072
1.4666668623569483,103.82666626677127,58.145885
1.4666668623569483,103.82749960010106,51.28097
1.4666668623569483,103.82833293343086,54.867695
1.4666668623569483,103.82916626676064,56.359444
1.4666668623569483,103.82999960009043,56.21253
1.4666668623569483,103.83083293342021,51.08333
1.4666668623569483,103.83166626675,63.163166
1.4666668623569483,103.83249960007979,46.051918
1.4666668623569483,103.83333293340958,35.95636
1.465833529027248,103.79499960023936,53.239567
1.465833529027248,103.79583293356914,69.22545
1.465833529027248,103.79666626689894,53.438633
1.465833529027248,103.79749960022872,54.20533
1.465833529027248,103.79833293355851,69.26567
1.465833529027248,103.79916626688829,88.00988
1.465833529027248,103.79999960021809,91.31025
1.465833529027248,103.80083293354787,95.87
1.465833529027248,103.80166626687766,83.894295
1.465833529027248,103.80249960020744,102.99981
1.465833529027248,103.80333293353723,106.50524
1.465833529027248,103.80416626686701,105.44696
1.465833529027248,103.80499960019681,108.84106
1.465833529027248,103.8058329335266,111.547195
1.465833529027248,103.80666626685638,122.350624
1.465833529027248,103.80749960018618,104.85133
1.465833529027248,103.80833293351596,130.66959
1.465833529027248,103.80916626684575,158.47221
1.465833529027248,103.80999960017553,160.41505
1.465833529027248,103.81083293350532,130.3468
1.465833529027248,103.8116662668351,131.33586
1.465833529027248,103.8124996001649,158.68771
1.465833529027248,103.81333293349468,161.17938
1.465833529027248,103.81416626682447,125.2099
1.465833529027248,103.81499960015425,151.52567
1.465833529027248,103.81583293348405,159.47153
1.465833529027248,103.81666626681383,136.75229
1.465833529027248,103.81749960014362,107.62934
1.465833529027248,103.8183329334734,87.374504
1.465833529027248,103.8191662668032,75.244225
1.465833529027248,103.81999960013297,75.63
1.465833529027248,103.82083293346277,62.156628
1.465833529027248,103.82166626679255,61.675495
1.465833529027248,103.82249960012234,60.01533
1.465833529027248,103.82333293345212,60.30646
1.465833529027248,103.82416626678192,53.13213
1.465833529027248,103.8249996001117,61.34728
1.465833529027248,103.82583293344149,62.3415
1.465833529027248,103.82666626677127,48.709835
1.465833529027248,103.82749960010106,52.08281
1.465833529027248,103.82833293343086,44.79305
1.465833529027248,103.82916626676064,45.569054
1.465833529027248,103.82999960009043,52.050606
1.465833529027248,103.83083293342021,62.30082
1.465833529027248,103.83166626675,57.5765
1.465833529027248,103.83249960007979,53.778736
1.465833529027248,103.83333293340958,62.459686
1.465833529027248,103.83416626673936,59.135483
1.4650001956975478,103.79416626690957,55.819317
1.4650001956975478,103.79499960023936,30.909767
1.4650001956975478,103.79583293356914,68.892494
1.4650001956975478,103.79666626689894,59.870453
1.4650001956975478,103.79749960022872,68.481064
1.4650001956975478,103.79833293355851,75.67128
1.4650001956975478,103.79916626688829,97.91265
1.4650001956975478,103.79999960021809,101.440796
1.4650001956975478,103.80083293354787,91.163055
1.4650001956975478,103.80166626687766,96.8893
1.4650001956975478,103.80249960020744,105.714745
1.4650001956975478,103.80333293353723,87.39542
1.4650001956975478,103.80416626686701,110.599464
1.4650001956975478,103.80499960019681,113.12239
1.4650001956975478,103.8058329335266,132.35652
1.4650001956975478,103.80666626685638,129.96365
1.4650001956975478,103.80749960018618,160.12196
1.4650001956975478,103.80833293351596,129.5147
1.4650001956975478,103.80916626684575,162.10626
1.4650001956975478,103.80999960017553,161.14061
1.4650001956975478,103.81083293350532,167.94969
1.4650001956975478,103.8116662668351,172.66733
1.4650001956975478,103.8124996001649,200.36143
1.4650001956975478,103.81333293349468,183.97566
1.4650001956975478,103.81416626682447,179.46738
1.4650001956975478,103.81499960015425,191.92235
1.4650001956975478,103.81583293348405,201.88663
1.4650001956975478,103.81666626681383,127.36547
1.4650001956975478,103.81749960014362,105.44483
1.4650001956975478,103.8183329334734,131.05728
1.4650001956975478,103.8191662668032,103.39757
1.4650001956975478,103.81999960013297,75.78247
1.4650001956975478,103.82083293346277,76.31743
1.4650001956975478,103.82166626679255,67.46202
1.4650001956975478,103.82249960012234,76.48965
1.4650001956975478,103.82333293345212,77.36668
1.4650001956975478,103.82416626678192,57.391556
1.4650001956975478,103.8249996001117,69.60955
1.4650001956975478,103.82583293344149,58.408413
1.4650001956975478,103.82666626677127,62.09816
1.4650001956975478,103.82749960010106,47.76115
1.4650001956975478,103.82833293343086,60.98896
1.4650001956975478,103.82916626676064,62.677444
1.4650001956975478,103.82999960009043,61.846497
1.4650001956975478,103.83083293342021,83.995674
1.4650001956975478,103.83166626675,65.03854
1.4650001956975478,103.83249960007979,64.35066
1.4650001956975478,103.83333293340958,65.5351
1.4650001956975478,103.83416626673936,62.617023
1.4650001956975478,103.83499960006915,68.66073
1.4641668623678474,103.79333293357979,57.13088
1.4641668623678474,103.79416626690957,55.671597
1.4641668623678474,103.79499960023936,32.64082
1.4641668623678474,103.79583293356914,59.04155
1.4641668623678474,103.79666626689894,70.53452
1.4641668623678474,103.79749960022872,75.0423
1.4641668623678474,103.79833293355851,85.96447
1.4641668623678474,103.79916626688829,90.305885
1.4641668623678474,103.79999960021809,96.27753
1.4641668623678474,103.80083293354787,106.93062
1.4641668623678474,103.80166626687766,86.35625
1.4641668623678474,103.80249960020744,86.23954
1.4641668623678474,103.80333293353723,105.619
1.4641668623678474,103.80416626686701,107.86982
1.4641668623678474,103.80499960019681,121.92893
1.4641668623678474,103.8058329335266,131.05556
1.4641668623678474,103.80666626685638,153.07047
1.4641668623678474,103.80749960018618,172.50655
1.4641668623678474,103.80833293351596,156.28214
1.4641668623678474,103.80916626684575,181.89781
1.4641668623678474,103.80999960017553,207.0423
1.4641668623678474,103.81083293350532,202.44925
1.4641668623678474,103.8116662668351,169.67732
1.4641668623678474,103.8124996001649,178.13283
1.4641668623678474,103.81333293349468,165.6464
1.4641668623678474,103.81416626682447,181.41235
1.4641668623678474,103.81499960015425,150.5325
1.4641668623678474,103.81583293348405,153.51566
1.4641668623678474,103.81666626681383,97.829124
1.4641668623678474,103.81749960014362,104.75903
1.4641668623678474,103.8183329334734,102.378
1.4641668623678474,103.8191662668032,129.62314
1.4641668623678474,103.81999960013297,96.82169
1.4641668623678474,103.82083293346277,81.040794
1.4641668623678474,103.82166626679255,89.200485
1.4641668623678474,103.82249960012234,87.95824
1.4641668623678474,103.82333293345212,73.23746
1.4641668623678474,103.82416626678192,62.912003
1.4641668623678474,103.8249996001117,55.706154
1.4641668623678474,103.82583293344149,61.74646
1.4641668623678474,103.82666626677127,62.506363
1.4641668623678474,103.82749960010106,59.767365
1.4641668623678474,103.82833293343086,68.11989
1.4641668623678474,103.82916626676064,64.53472
1.4641668623678474,103.82999960009043,76.06892
1.4641668623678474,103.83083293342021,78.44211
1.4641668623678474,103.83166626675,66.5767
1.4641668623678474,103.83249960007979,74.68534
1.4641668623678474,103.83333293340958,66.656105
1.4641668623678474,103.83416626673936,65.20191
1.4641668623678474,103.83499960006915,81.23903
1.4641668623678474,103.83583293339893,65.94261
1.4641668623678474,103.83666626672873,48.859806
1.4641668623678474,103.8374996000585,46.70361
1.463333529038147,103.79166626692022,33.016068
1.463333529038147,103.79249960025,56.99967
1.463333529038147,103.79333293357979,53.196686
1.463333529038147,103.79416626690957,67.83177
1.463333529038147,103.79499960023936,72.08348
1.463333529038147,103.79583293356914,71.59286
1.463333529038147,103.79666626689894,81.798195
1.463333529038147,103.79749960022872,95.883865
1.463333529038147,103.79833293355851,98.30412
1.463333529038147,103.79916626688829,101.15155
1.463333529038147,103.79999960021809,85.0602
1.463333529038147,103.80083293354787,107.65195
1.463333529038147,103.80166626687766,107.44183
1.463333529038147,103.80249960020744,100.01299
1.463333529038147,103.80333293353723,121.96534
1.463333529038147,103.80416626686701,108.36356
1.463333529038147,103.80499960019681,150.57901
1.463333529038147,103.8058329335266,160.88074
1.463333529038147,103.80666626685638,171.83499
1.463333529038147,103.80749960018618,161.92336
1.463333529038147,103.80833293351596,189.7245
1.463333529038147,103.80916626684575,189.09752
1.463333529038147,103.80999960017553,145.21028
1.463333529038147,103.81083293350532,154.90425
1.463333529038147,103.8116662668351,164.48848
1.463333529038147,103.8124996001649,161.80537
1.463333529038147,103.81333293349468,205.44055
1.463333529038147,103.81416626682447,212.7028
1.463333529038147,103.81499960015425,132.01207
1.463333529038147,103.81583293348405,113.07716
1.463333529038147,103.81666626681383,101.896385
1.463333529038147,103.81749960014362,114.8761
1.463333529038147,103.8183329334734,113.14453
1.463333529038147,103.8191662668032,104.840034
1.463333529038147,103.81999960013297,103.16068
1.463333529038147,103.82083293346277,103.79936
1.463333529038147,103.82166626679255,118.405
1.463333529038147,103.82249960012234,96.98157
1.463333529038147,103.82333293345212,84.17219
1.463333529038147,103.82416626678192,57.885902
1.463333529038147,103.8249996001117,54.010822
1.463333529038147,103.82583293344149,58.051968
1.463333529038147,103.82666626677127,63.680294
1.463333529038147,103.82749960010106,53.759098
1.463333529038147,103.82833293343086,59.310852
1.463333529038147,103.82916626676064,61.012978
1.463333529038147,103.82999960009043,65.024086
1.463333529038147,103.83083293342021,76.2158
1.463333529038147,103.83166626675,68.679306
1.463333529038147,103.83249960007979,85.40583
1.463333529038147,103.83333293340958,63.397198
1.463333529038147,103.83416626673936,70.0202
1.463333529038147,103.83499960006915,75.5005
1.463333529038147,103.83583293339893,101.17892
1.463333529038147,103.83666626672873,96.71698
1.463333529038147,103.8374996000585,54.008762
1.463333529038147,103.8383329333883,77.466255
1.463333529038147,103.83916626671808,45.039906
1.462500195708447,103.79083293359042,52.57663
1.462500195708447,103.79166626692022,57.824413
1.462500195708447,103.79249960025,55.137
1.462500195708447,103.79333293357979,58.041946
1.462500195708447,103.79416626690957,72.592285
1.462500195708447,103.79499960023936,80.64581
1.462500195708447,103.79583293356914,76.1466
1.462500195708447,103.79666626689894,77.29225
1.462500195708447,103.79749960022872,78.44004
1.462500195708447,103.79833293355851,89.222336
1.462500195708447,103.79916626688829,88.519745
1.462500195708447,103.79999960021809,103.05851
1.462500195708447,103.80083293354787,104.163345
1.462500195708447,103.80166626687766,122.1845
1.462500195708447,103.80249960020744,121.01259
1.462500195708447,103.80333293353723,120.39502
1.462500195708447,103.80416626686701,129.78122
1.462500195708447,103.80499960019681,154.07571
1.462500195708447,103.8058329335266,154.46674
1.462500195708447,103.80666626685638,173.99828
1.462500195708447,103.80749960018618,206.47006
1.462500195708447,103.80833293351596,164.50966
1.462500195708447,103.80916626684575,165.30183
1.462500195708447,103.80999960017553,162.98672
1.462500195708447,103.81083293350532,168.897
1.462500195708447,103.8116662668351,176.71028
1.462500195708447,103.8124996001649,151.91731
1.462500195708447,103.81333293349468,163.49686
1.462500195708447,103.81416626682447,176.04562
1.462500195708447,103.81499960015425,173.7242
1.462500195708447,103.81583293348405,124.33923
1.462500195708447,103.81666626681383,120.721054
1.462500195708447,103.81749960014362,132.43292
1.462500195708447,103.8183329334734,128.1531
1.462500195708447,103.8191662668032,119.549164
1.462500195708447,103.81999960013297,109.25966
1.462500195708447,103.82083293346277,119.95982
1.462500195708447,103.82166626679255,129.19234
1.462500195708447,103.82249960012234,115.20937
1.462500195708447,103.82333293345212,78.74351
1.462500195708447,103.82416626678192,90.15005
1.462500195708447,103.8249996001117,64.97755
1.462500195708447,103.82583293344149,67.838196
1.462500195708447,103.82666626677127,73.839645
1.462500195708447,103.82749960010106,77.8668
1.462500195708447,103.82833293343086,84.619194
1.462500195708447,103.82916626676064,79.939705
1.462500195708447,103.82999960009043,72.588554
1.462500195708447,103.83083293342021,71.20895
1.462500195708447,103.83166626675,76.42756
1.462500195708447,103.83249960007979,87.63239
1.462500195708447,103.83333293340958,88.130066
1.462500195708447,103.83499960006915,108.63133
1.462500195708447,103.83583293339893,104.17969
1.462500195708447,103.83666626672873,96.29746
1.462500195708447,103.8374996000585,105.88443
1.462500195708447,103.8383329333883,83.73048
1.462500195708447,103.83916626671808,94.8737
1.462500195708447,103.83999960004788,29.349686
1.4616668623787465,103.79083293359042,78.30974
1.4616668623787465,103.79166626692022,84.99448
1.4616668623787465,103.79249960025,59.818344
1.4616668623787465,103.79333293357979,58.12361
1.4616668623787465,103.79416626690957,73.985886
1.4616668623787465,103.79499960023936,75.511246
1.4616668623787465,103.79583293356914,73.98561
1.4616668623787465,103.79666626689894,58.26639
1.4616668623787465,103.79749960022872,75.93346
1.4616668623787465,103.79833293355851,79.56461
1.4616668623787465,103.79916626688829,95.56846
1.4616668623787465,103.79999960021809,81.02359
1.4616668623787465,103.80083293354787,106.06751
1.4616668623787465,103.80166626687766,120.15008
1.4616668623787465,103.80249960020744,148.70908
1.4616668623787465,103.80333293353723,149.63664
1.4616668623787465,103.80416626686701,128.34727
1.4616668623787465,103.80499960019681,148.77493
1.4616668623787465,103.8058329335266,181.57611
1.4616668623787465,103.80666626685638,107.1934
1.4616668623787465,103.80749960018618,188.45743
1.4616668623787465,103.80833293351596,152.86389
1.4616668623787465,103.80916626684575,172.68958
1.4616668623787465,103.80999960017553,152.60635
1.4616668623787465,103.81083293350532,210.20386
1.4616668623787465,103.8116662668351,193.33821
1.4616668623787465,103.8124996001649,168.62305
1.4616668623787465,103.81333293349468,140.63518
1.4616668623787465,103.81416626682447,183.68996
1.4616668623787465,103.81499960015425,76.39946
1.4616668623787465,103.81583293348405,153.02998
1.4616668623787465,103.81666626681383,141.5251
1.4616668623787465,103.81749960014362,159.80156
1.4616668623787465,103.8183329334734,129.91693
1.4616668623787465,103.8191662668032,141.06049
1.4616668623787465,103.81999960013297,191.65984
1.4616668623787465,103.82083293346277,173.6224
1.4616668623787465,103.82166626679255,147.96983
1.4616668623787465,103.82249960012234,127.258026
1.4616668623787465,103.82333293345212,93.63481
1.4616668623787465,103.82416626678192,106.25318
1.4616668623787465,103.8249996001117,89.44556
1.4616668623787465,103.82666626677127,89.029495
1.4616668623787465,103.82749960010106,97.00073
1.4616668623787465,103.82833293343086,121.322365
1.4616668623787465,103.82916626676064,124.49883
1.4616668623787465,103.82999960009043,77.3398
1.4616668623787465,103.83083293342021,74.389404
1.4616668623787465,103.83166626675,85.908516
1.4616668623787465,103.83249960007979,86.90524
1.4616668623787465,103.83333293340958,88.65087
1.4616668623787465,103.83499960006915,113.816246
1.4616668623787465,103.83583293339893,106.03158
1.4616668623787465,103.83666626672873,149.64615
1.4616668623787465,103.8374996000585,96.02795
1.4616668623787465,103.8383329333883,83.441475
1.4616668623787465,103.83916626671808,85.12643
1.4616668623787465,103.83999960004788,50.23736
1.4616668623787465,103.84083293337765,49.500217
1.4608335290490464,103.78916626693085,27.9773
1.4608335290490464,103.78999960026064,51.683388
1.4608335290490464,103.79083293359042,55.631306
1.4608335290490464,103.79166626692022,51.113968
1.4608335290490464,103.79249960025,46.961483
1.4608335290490464,103.79333293357979,48.630146
1.4608335290490464,103.79416626690957,62.588852
1.4608335290490464,103.79499960023936,74.355774
1.4608335290490464,103.79583293356914,44.12224
1.4608335290490464,103.79666626689894,64.58997
1.4608335290490464,103.79749960022872,76.47753
1.4608335290490464,103.79833293355851,71.66623
1.4608335290490464,103.79916626688829,97.00841
1.4608335290490464,103.79999960021809,114.04649
1.4608335290490464,103.80083293354787,119.93089
1.4608335290490464,103.80166626687766,142.75204
1.4608335290490464,103.80249960020744,147.85403
1.4608335290490464,103.80333293353723,154.62357
1.4608335290490464,103.80416626686701,167.07857
1.4608335290490464,103.80499960019681,161.5211
1.4608335290490464,103.8058329335266,97.60187
1.4608335290490464,103.80666626685638,104.29405
1.4608335290490464,103.80749960018618,165.24419
1.4608335290490464,103.80833293351596,213.38206
1.4608335290490464,103.80916626684575,189.4318
1.4608335290490464,103.80999960017553,174.58243
1.4608335290490464,103.81083293350532,160.54442
1.4608335290490464,103.8116662668351,182.44435
1.4608335290490464,103.8124996001649,142.7954
1.4608335290490464,103.81333293349468,149.73976
1.4608335290490464,103.81416626682447,158.86086
1.4608335290490464,103.81499960015425,131.02194
1.4608335290490464,103.81583293348405,129.38736
1.4608335290490464,103.81666626681383,69.317055
1.4608335290490464,103.81749960014362,123.88094
1.4608335290490464,103.8183329334734,133.83482
1.4608335290490464,103.8191662668032,147.35062
1.4608335290490464,103.81999960013297,152.07307
1.4608335290490464,103.82083293346277,201.93103
1.4608335290490464,103.82166626679255,125.76811
1.4608335290490464,103.82249960012234,163.86993
1.4608335290490464,103.82333293345212,117.14761
1.4608335290490464,103.82416626678192,86.91265
1.4608335290490464,103.8249996001117,100.60781
1.4608335290490464,103.82583293344149,82.34699
1.4608335290490464,103.82666626677127,87.183525
1.4608335290490464,103.82749960010106,96.747406
1.4608335290490464,103.82833293343086,126.251884
1.4608335290490464,103.82916626676064,131.58275
1.4608335290490464,103.82999960009043,118.96603
1.4608335290490464,103.83083293342021,65.5371
1.4608335290490464,103.83166626675,86.25107
1.4608335290490464,103.83249960007979,75.902054
1.4608335290490464,103.83333293340958,84.34787
1.4608335290490464,103.83416626673936,66.55634
1.4608335290490464,103.83499960006915,102.148094
1.4608335290490464,103.83583293339893,94.21697
1.4608335290490464,103.83666626672873,162.61496
1.4608335290490464,103.8374996000585,127.380165
1.4608335290490464,103.8383329333883,141.64778
1.4608335290490464,103.83916626671808,87.81462
1.4608335290490464,103.83999960004788,45.54447
1.4608335290490464,103.84083293337765,62.451683
1.4608335290490464,103.84166626670745,30.064
1.4608335290490464,103.84249960003723,23.781416
1.460000195719346,103.78749960027127,17.244503
1.460000195719346,103.78833293360107,18.230028
1.460000195719346,103.78916626693085,31.186258
1.460000195719346,103.78999960026064,37.779613
1.460000195719346,103.79083293359042,39.125683
1.460000195719346,103.79166626692022,38.025116
1.460000195719346,103.79249960025,43.257603
1.460000195719346,103.79333293357979,42.90262
1.460000195719346,103.79416626690957,33.138958
1.460000195719346,103.79499960023936,76.4764
1.460000195719346,103.79583293356914,77.921455
1.460000195719346,103.79749960022872,82.0273
1.460000195719346,103.79833293355851,85.216125
1.460000195719346,103.79916626688829,115.02322
1.460000195719346,103.79999960021809,117.002396
1.460000195719346,103.80083293354787,150.14093
1.460000195719346,103.80166626687766,153.02637
1.460000195719346,103.80249960020744,158.02954
1.460000195719346,103.80333293353723,171.9252
1.460000195719346,103.80416626686701,147.38239
1.460000195719346,103.80499960019681,150.00305
1.460000195719346,103.8058329335266,156.39308
1.460000195719346,103.80666626685638,215.97754
1.460000195719346,103.80749960018618,222.76418
1.460000195719346,103.80833293351596,175.23805
1.460000195719346,103.80916626684575,156.62881
1.460000195719346,103.80999960017553,205.0591
1.460000195719346,103.81083293350532,153.82617
1.460000195719346,103.8116662668351,97.41241
1.460000195719346,103.8124996001649,184.3394
1.460000195719346,103.81333293349468,156.904
1.460000195719346,103.81416626682447,126.460075
1.460000195719346,103.81499960015425,57.1122
1.460000195719346,103.81583293348405,70.48675
1.460000195719346,103.81666626681383,81.57697
1.460000195719346,103.81749960014362,89.70876
1.460000195719346,103.8183329334734,165.44577
1.460000195719346,103.8191662668032,100.860214
1.460000195719346,103.81999960013297,164.86615
1.460000195719346,103.82083293346277,181.3816
1.460000195719346,103.82166626679255,138.22893
1.460000195719346,103.82249960012234,173.82819
1.460000195719346,103.82333293345212,147.76788
1.460000195719346,103.82416626678192,128.27802
1.460000195719346,103.8249996001117,99.70975
1.460000195719346,103.82583293344149,92.40809
1.460000195719346,103.82666626677127,102.201035
1.460000195719346,103.82749960010106,138.11322
1.460000195719346,103.82833293343086,75.995255
1.460000195719346,103.82916626676064,128.37112
1.460000195719346,103.82999960009043,119.381355
1.460000195719346,103.83083293342021,105.88941
1.460000195719346,103.83166626675,64.116776
1.460000195719346,103.83333293340958,77.204506
1.460000195719346,103.83416626673936,102.79628
1.460000195719346,103.83499960006915,99.53075
1.460000195719346,103.83583293339893,58.22005
1.460000195719346,103.83666626672873,138.56868
1.460000195719346,103.8374996000585,114.84837
1.460000195719346,103.8383329333883,120.081154
1.460000195719346,103.83916626671808,85.59682
1.460000195719346,103.83999960004788,49.26769
1.460000195719346,103.84083293337765,68.49117
